Identifier,Age,Schooling,Choice,Wage
2516,36.0,12.0,blue_collar,22473.283429282656
2516,37.0,12.0,blue_collar,23173.61883366921
2516,38.0,12.0,home,
2516,39.0,12.0,home,
2516,40.0,12.0,white_collar,25376.94271191876
2516,41.0,12.0,white_collar,25019.086755179236
2516,42.0,12.0,white_collar,26173.534104731858
2516,43.0,12.0,white_collar,26143.92376089143
2516,44.0,12.0,white_collar,26906.455969596835
2516,45.0,12.0,white_collar,26202.86419118155
2516,46.0,12.0,white_collar,25637.37864015572
2516,47.0,12.0,white_collar,25453.851314826374
2516,48.0,12.0,blue_collar,32048.747414947364
2516,49.0,12.0,blue_collar,31426.887739268022
2517,16.0,10.0,schooling,
2517,17.0,11.0,schooling,
2517,18.0,12.0,blue_collar,7657.470435231491
2520,16.0,10.0,schooling,
2520,17.0,11.0,schooling,
2520,18.0,12.0,schooling,
2520,19.0,13.0,schooling,
2520,20.0,14.0,schooling,
2520,21.0,15.0,schooling,
2520,22.0,16.0,white_collar,8286.576117053339
2520,23.0,16.0,white_collar,26151.74185839258
2520,24.0,16.0,white_collar,26918.114794102694
2520,25.0,16.0,white_collar,27601.854197553286
2520,26.0,16.0,white_collar,29628.050493553666
2520,27.0,16.0,white_collar,28997.710569330047
2520,28.0,16.0,white_collar,31162.166410696802
2520,29.0,16.0,white_collar,32494.66643267985
2520,30.0,16.0,white_collar,33916.003538682846
2520,31.0,16.0,schooling,
2520,32.0,17.0,white_collar,34969.6585725184
2520,33.0,17.0,white_collar,42581.65012222121
2520,34.0,17.0,white_collar,51124.095491634296
2520,35.0,17.0,white_collar,61300.58775670093
2520,36.0,17.0,white_collar,60118.988288490415
2520,37.0,17.0,white_collar,55354.15264162786
2520,38.0,17.0,white_collar,54382.013475825115
2520,39.0,17.0,white_collar,55451.26036175019
2520,40.0,17.0,white_collar,54206.99917325984
2520,41.0,17.0,home,
2520,42.0,17.0,home,
2520,43.0,17.0,home,
2520,44.0,17.0,home,
2524,16.0,10.0,schooling,
2524,17.0,11.0,schooling,
2524,18.0,12.0,military,
2524,19.0,12.0,military,
2524,20.0,12.0,military,10574.008418848744
2524,21.0,12.0,military,12794.660800552881
2524,22.0,12.0,blue_collar,7944.863584262717
2524,23.0,12.0,schooling,
2524,24.0,13.0,white_collar,15706.60180556055
2524,25.0,13.0,blue_collar,19312.9864090832
2524,26.0,13.0,white_collar,27913.500184024502
2524,27.0,13.0,white_collar,22400.14836825147
2524,28.0,13.0,white_collar,22566.30498602841
2524,29.0,13.0,white_collar,31620.44088370081
2524,30.0,13.0,white_collar,31265.699312385965
2524,31.0,13.0,white_collar,33563.6526709419
2524,32.0,13.0,white_collar,37866.03346916053
2524,33.0,13.0,white_collar,36932.806587204934
2524,34.0,13.0,white_collar,35539.589140130905
2524,35.0,13.0,white_collar,37338.66753343454
2524,36.0,13.0,white_collar,44707.72185877846
2524,37.0,13.0,blue_collar,14208.367164310079
2524,38.0,13.0,white_collar,36882.13439471817
2524,39.0,13.0,white_collar,36340.70172755192
2524,40.0,13.0,home,
2524,41.0,13.0,blue_collar,13907.96848404908
2524,42.0,13.0,blue_collar,19633.680674770414
2524,43.0,13.0,blue_collar,20174.205424541684
2524,44.0,13.0,blue_collar,4335.136340917475
2524,45.0,13.0,blue_collar,19869.166580783753
2524,46.0,13.0,blue_collar,18843.05222672168
2524,47.0,13.0,blue_collar,29733.054247067827
2524,48.0,13.0,blue_collar,37999.299695641894
2524,49.0,13.0,blue_collar,37261.97814360668
2526,16.0,10.0,schooling,
2526,17.0,11.0,schooling,
2526,18.0,12.0,blue_collar,11707.568747412559
2526,19.0,12.0,blue_collar,10229.332832456254
2526,20.0,12.0,blue_collar,10909.715992303645
2526,21.0,12.0,blue_collar,
2526,22.0,12.0,blue_collar,11533.3508355285
2526,23.0,12.0,blue_collar,13843.668200426571
2526,24.0,12.0,blue_collar,16166.680404192994
2526,25.0,12.0,blue_collar,14658.871377732587
2526,26.0,12.0,blue_collar,19004.756002783906
2526,27.0,12.0,home,
2526,28.0,12.0,schooling,
2526,29.0,13.0,schooling,
2526,30.0,14.0,schooling,
2526,31.0,15.0,schooling,
2526,32.0,16.0,blue_collar,6135.773842584879
2526,33.0,16.0,blue_collar,6030.2430993982825
2526,34.0,16.0,white_collar,16945.62117648201
2526,35.0,16.0,white_collar,16731.213930401085
2526,36.0,16.0,blue_collar,47820.759538542385
2526,37.0,16.0,blue_collar,45548.056515954835
2526,38.0,16.0,blue_collar,33902.196135660146
2526,39.0,16.0,blue_collar,33306.79992602842
2526,40.0,16.0,blue_collar,45184.910245143416
2526,41.0,16.0,blue_collar,45663.48382414204
2526,42.0,16.0,blue_collar,50741.74778238998
2526,43.0,16.0,home,
2526,44.0,16.0,blue_collar,4209.321443618652
2526,45.0,16.0,white_collar,28844.95929530803
2526,46.0,16.0,white_collar,37266.44188397922
2526,47.0,16.0,white_collar,33396.36668936347
2526,48.0,16.0,white_collar,25299.71847038966
2526,49.0,16.0,white_collar,24808.81395798936
2527,16.0,10.0,schooling,
2527,17.0,11.0,schooling,
2527,18.0,12.0,blue_collar,6287.901567885509
2527,19.0,12.0,blue_collar,8812.194785557507
2527,20.0,12.0,blue_collar,8261.818795669833
2527,21.0,12.0,white_collar,7812.084973595969
2527,22.0,12.0,blue_collar,10107.208369086584
2527,23.0,12.0,blue_collar,14658.871377732587
2527,24.0,12.0,white_collar,14504.125378048082
2527,25.0,12.0,blue_collar,13603.328968573769
2527,26.0,12.0,white_collar,13937.790380697343
2527,27.0,12.0,white_collar,19754.97468375124
2527,28.0,12.0,white_collar,20846.857080629135
2527,29.0,12.0,white_collar,
2527,30.0,12.0,white_collar,
2527,31.0,12.0,white_collar,16460.361296465497
2527,32.0,12.0,white_collar,48140.96925136935
2527,33.0,12.0,white_collar,48561.410111229365
2527,34.0,12.0,white_collar,56259.71710416752
2527,35.0,12.0,white_collar,56578.956082478246
2527,36.0,12.0,white_collar,66436.78775629366
2527,37.0,12.0,white_collar,65270.013443151234
2527,38.0,12.0,white_collar,60117.36579194007
2527,39.0,12.0,white_collar,32618.373556137383
2527,40.0,12.0,white_collar,95033.91461692922
2527,41.0,12.0,white_collar,88832.58662015571
2527,42.0,12.0,white_collar,74748.44841484391
2527,43.0,12.0,white_collar,68292.25256021693
2527,44.0,12.0,white_collar,57830.27469984259
2527,45.0,12.0,white_collar,57239.429321878626
2527,46.0,12.0,white_collar,56237.325648701066
2527,47.0,12.0,white_collar,55146.12153279031
2540,16.0,10.0,schooling,
2540,17.0,11.0,schooling,
2540,18.0,12.0,blue_collar,10341.135972773816
2540,19.0,12.0,blue_collar,11659.845590994391
2540,20.0,12.0,blue_collar,9009.81620160667
2540,21.0,12.0,blue_collar,11082.344839855163
2540,22.0,12.0,blue_collar,13014.094506926585
2540,23.0,12.0,blue_collar,13286.096695532307
2540,24.0,12.0,blue_collar,12521.246158488093
2540,25.0,12.0,blue_collar,10554.387391967464
2540,26.0,12.0,blue_collar,11298.343920406585
2540,27.0,12.0,blue_collar,10882.663174859015
2540,28.0,12.0,blue_collar,14016.33850063877
2540,29.0,12.0,blue_collar,14127.307145152947
2540,30.0,12.0,blue_collar,14175.862814827811
2540,31.0,12.0,blue_collar,13995.200979921736
2540,32.0,12.0,blue_collar,14700.291497859607
2540,33.0,12.0,blue_collar,14433.36926269053
2540,34.0,12.0,home,
2540,35.0,12.0,home,
2540,36.0,12.0,blue_collar,18037.615433157498
2540,37.0,12.0,blue_collar,17567.738793051736
2540,38.0,12.0,blue_collar,16224.108299315916
2540,39.0,12.0,blue_collar,16386.253467531504
2540,40.0,12.0,blue_collar,17649.899914642298
2540,41.0,12.0,blue_collar,17925.136496819603
2540,42.0,12.0,blue_collar,20035.907852102413
2540,43.0,12.0,white_collar,14910.816633851628
2540,44.0,12.0,white_collar,15549.269515485921
2540,45.0,12.0,white_collar,16176.235966013146
2540,46.0,12.0,white_collar,17191.841425050457
2540,47.0,12.0,white_collar,18038.942654924875
2540,48.0,12.0,white_collar,18987.950556042735
2540,49.0,12.0,white_collar,18927.870557892125
2541,16.0,10.0,schooling,
2541,17.0,11.0,schooling,
2541,18.0,12.0,home,
2541,19.0,12.0,home,
2541,20.0,12.0,blue_collar,10646.28664705415
2541,21.0,12.0,blue_collar,11006.161002638259
2541,22.0,12.0,blue_collar,12414.094801773635
2541,23.0,12.0,blue_collar,13755.180185142646
2541,24.0,12.0,blue_collar,12202.476029252255
2541,25.0,12.0,blue_collar,16602.833826885184
2541,26.0,12.0,blue_collar,40223.61827293195
2541,27.0,12.0,blue_collar,32583.891099747354
2541,28.0,12.0,home,
2541,29.0,12.0,home,
2541,30.0,12.0,blue_collar,46743.47949136539
2541,31.0,12.0,home,
2541,32.0,12.0,blue_collar,33906.08803278059
2541,33.0,12.0,blue_collar,42243.36483420253
2541,34.0,12.0,blue_collar,41444.83826431491
2541,35.0,12.0,home,
2541,36.0,12.0,blue_collar,40952.062970504565
2541,37.0,12.0,blue_collar,42007.255437778425
2541,38.0,12.0,blue_collar,35499.808535208
2541,39.0,12.0,blue_collar,54394.670105559184
2541,40.0,12.0,blue_collar,47228.25400285095
2541,41.0,12.0,blue_collar,40450.44212003024
2541,42.0,12.0,blue_collar,40498.62744988548
2541,43.0,12.0,blue_collar,45968.42243570226
2541,44.0,12.0,blue_collar,52947.276801294494
2541,45.0,12.0,blue_collar,57843.28259760762
2541,46.0,12.0,blue_collar,56505.22029960448
2541,47.0,12.0,blue_collar,55922.113066774684
2541,48.0,12.0,blue_collar,46750.558492972035
2541,49.0,12.0,blue_collar,37396.78616906384
2541,50.0,12.0,blue_collar,36671.15552217941
2545,16.0,11.0,schooling,
2545,17.0,12.0,blue_collar,
2545,18.0,12.0,blue_collar,16131.450679396778
2545,19.0,12.0,home,
2545,20.0,12.0,home,
2545,21.0,12.0,blue_collar,20308.227992604912
2545,22.0,12.0,blue_collar,22515.068373665337
2545,23.0,12.0,blue_collar,23929.855284510304
2545,24.0,12.0,blue_collar,24725.179576944138
2545,25.0,12.0,schooling,
2545,26.0,13.0,blue_collar,26362.802480948692
2545,27.0,13.0,blue_collar,34153.42459709921
2545,28.0,13.0,blue_collar,33297.0150124702
2545,29.0,13.0,schooling,
2545,30.0,14.0,schooling,
2545,31.0,15.0,blue_collar,37087.843165789345
2545,32.0,15.0,schooling,
2545,33.0,16.0,white_collar,40711.0930606946
2545,34.0,16.0,white_collar,43101.57259013599
2545,35.0,16.0,white_collar,44119.05986349531
2545,36.0,16.0,white_collar,49030.343456282
2545,37.0,16.0,white_collar,49178.98821263237
2545,38.0,16.0,white_collar,56750.188934730046
2545,39.0,16.0,white_collar,55753.53233902115
2545,40.0,16.0,white_collar,66135.00883370395
2545,41.0,16.0,white_collar,64579.24994186585
2545,42.0,16.0,white_collar,65250.97635664174
2545,43.0,16.0,white_collar,63586.131565946576
2545,44.0,16.0,white_collar,11946.503768747829
2545,45.0,16.0,white_collar,
2545,46.0,16.0,white_collar,78079.11186044608
2545,47.0,16.0,white_collar,72845.41321792835
2545,48.0,16.0,white_collar,63192.587415144604
2545,49.0,16.0,white_collar,70595.8462760154
2546,16.0,10.0,schooling,
2546,17.0,11.0,schooling,
2546,18.0,12.0,home,
2546,19.0,12.0,home,
2546,20.0,12.0,blue_collar,11006.501212353869
2546,21.0,12.0,blue_collar,10249.24738683715
2546,22.0,12.0,blue_collar,8727.320900622235
2546,23.0,12.0,blue_collar,10261.20996441281
2546,24.0,12.0,blue_collar,10879.210113787654
2546,25.0,12.0,blue_collar,7617.86422240131
2546,26.0,12.0,blue_collar,10950.26445362404
2546,27.0,12.0,blue_collar,11398.426872299355
2546,28.0,12.0,blue_collar,13542.118359576685
2546,29.0,12.0,blue_collar,12248.315807348406
2546,30.0,12.0,blue_collar,11894.348034216277
2546,31.0,12.0,blue_collar,13146.681633657276
2546,32.0,12.0,blue_collar,11317.907988001067
2546,33.0,12.0,blue_collar,10967.855553824826
2548,16.0,10.0,schooling,
2548,17.0,11.0,schooling,
2548,18.0,12.0,blue_collar,11109.472147560848
2548,19.0,12.0,blue_collar,
2548,20.0,12.0,blue_collar,
2548,21.0,12.0,blue_collar,24761.146499383147
2548,22.0,12.0,blue_collar,15012.402005982054
2548,23.0,12.0,blue_collar,14938.338687819634
2548,24.0,12.0,blue_collar,26393.79475544896
2548,25.0,12.0,blue_collar,14910.118228648385
2548,26.0,12.0,blue_collar,23047.65483816302
2548,27.0,12.0,blue_collar,21664.207935285714
2548,28.0,12.0,blue_collar,21163.367004769305
2548,29.0,12.0,blue_collar,22098.49243206066
2548,30.0,12.0,blue_collar,21333.72109994989
2548,31.0,12.0,blue_collar,21680.731363854302
2548,32.0,12.0,blue_collar,23006.537115601845
2548,33.0,12.0,blue_collar,25118.324168081846
2548,34.0,12.0,blue_collar,24643.512340994057
2548,35.0,12.0,blue_collar,25541.67264600652
2548,36.0,12.0,blue_collar,25206.692561098076
2548,37.0,12.0,blue_collar,29873.909782312956
2548,38.0,12.0,blue_collar,29325.135605239415
2548,39.0,12.0,white_collar,19794.275875385436
2548,40.0,12.0,white_collar,19446.64539205481
2548,41.0,12.0,white_collar,28489.99592521001
2548,42.0,12.0,white_collar,27819.797715960074
2553,16.0,10.0,schooling,
2553,17.0,11.0,schooling,
2553,18.0,12.0,blue_collar,13153.553091294105
2553,19.0,12.0,blue_collar,13066.076981022958
2553,20.0,12.0,military,11362.517196575978
2553,21.0,12.0,military,8673.420547695796
2553,22.0,12.0,military,9069.24144550863
2553,23.0,12.0,military,11424.82962440553
2553,24.0,12.0,military,
2553,25.0,12.0,military,
2553,26.0,12.0,military,
2553,27.0,12.0,military,
2553,28.0,12.0,military,
2553,29.0,12.0,military,
2553,30.0,12.0,military,
2553,31.0,12.0,white_collar,11764.92342976586
2553,32.0,12.0,white_collar,12384.3699792495
2553,33.0,12.0,white_collar,14588.441453854148
2553,34.0,12.0,white_collar,15858.682539502639
2553,35.0,12.0,white_collar,27821.628949751368
2553,36.0,12.0,white_collar,27456.74714435653
2553,37.0,12.0,white_collar,27094.679757367077
2553,38.0,12.0,white_collar,26572.416262607367
2553,39.0,12.0,white_collar,25998.88162250625
2553,40.0,12.0,white_collar,25542.28478403708
2553,41.0,12.0,white_collar,25098.99153216062
2553,42.0,12.0,white_collar,26038.87262203884
2553,43.0,12.0,white_collar,27175.139639454723
2553,44.0,12.0,white_collar,27888.086025154636
2553,45.0,12.0,white_collar,29008.71720809053
2553,46.0,12.0,white_collar,34023.58714275814
2553,47.0,12.0,white_collar,29366.88937617086
2553,48.0,12.0,white_collar,29066.851187814536
2553,49.0,12.0,white_collar,28113.39814305033
2553,50.0,12.0,home,
2557,16.0,10.0,schooling,
2557,17.0,11.0,schooling,
2557,18.0,12.0,schooling,
2557,19.0,13.0,schooling,
2557,20.0,14.0,schooling,
2557,21.0,15.0,home,
2557,22.0,15.0,schooling,
2557,23.0,16.0,white_collar,26679.14590747331
2557,24.0,16.0,white_collar,30185.408840686257
2562,16.0,10.0,schooling,
2562,17.0,11.0,schooling,
2562,18.0,12.0,white_collar,8658.521564129755
2562,19.0,12.0,blue_collar,7899.309079792112
2562,20.0,12.0,home,
2562,21.0,12.0,blue_collar,9708.035008805076
2562,22.0,12.0,white_collar,12026.227914059777
2562,23.0,12.0,white_collar,13855.003530838363
2562,24.0,12.0,blue_collar,13392.051089039722
2562,25.0,12.0,white_collar,22691.95119471276
2562,26.0,12.0,blue_collar,18621.083073820104
2562,27.0,12.0,blue_collar,18264.736361805044
2562,28.0,12.0,blue_collar,18440.67533096843
2562,29.0,12.0,blue_collar,10466.445540056633
2562,30.0,12.0,blue_collar,10868.66747074442
2562,31.0,12.0,blue_collar,14628.176841482304
2563,16.0,10.0,schooling,
2563,17.0,11.0,schooling,
2563,18.0,12.0,white_collar,9336.92804897876
2563,19.0,12.0,white_collar,10044.661705820721
2563,20.0,12.0,home,
2563,21.0,12.0,military,11711.45868242221
2563,22.0,12.0,military,
2563,23.0,12.0,white_collar,22535.571598034232
2563,24.0,12.0,home,
2563,25.0,12.0,white_collar,29744.80836620205
2563,26.0,12.0,schooling,
2563,27.0,13.0,schooling,
2563,28.0,14.0,home,
2563,29.0,14.0,home,
2563,30.0,14.0,home,
2563,31.0,14.0,home,
2563,32.0,14.0,white_collar,7734.009034883128
2563,33.0,14.0,white_collar,4565.805777359883
2571,16.0,10.0,schooling,
2571,17.0,11.0,schooling,
2571,18.0,12.0,schooling,
2571,19.0,13.0,schooling,
2571,20.0,14.0,schooling,
2571,21.0,15.0,schooling,
2571,22.0,16.0,home,
2571,23.0,16.0,white_collar,5685.304707611204
2571,24.0,16.0,white_collar,36175.16999237417
2571,25.0,16.0,white_collar,13146.131844602747
2571,26.0,16.0,white_collar,18364.494107574585
2571,27.0,16.0,white_collar,19445.917627323717
2571,28.0,16.0,white_collar,20293.43123583478
2571,29.0,16.0,white_collar,21647.37639252529
2571,30.0,16.0,white_collar,19599.048536563212
2571,31.0,16.0,white_collar,17657.025163528422
2571,32.0,16.0,white_collar,13987.001093213737
2571,33.0,16.0,white_collar,13322.339266746945
2571,34.0,16.0,white_collar,13147.616240553449
2572,16.0,10.0,schooling,
2572,17.0,11.0,schooling,
2572,18.0,12.0,schooling,
2572,19.0,13.0,schooling,
2572,20.0,14.0,schooling,
2572,21.0,15.0,schooling,
2572,22.0,16.0,blue_collar,18556.52118869356
2572,23.0,16.0,blue_collar,19960.758949799005
2572,24.0,16.0,white_collar,25382.511279757982
2572,25.0,16.0,white_collar,29055.669166243013
2572,26.0,16.0,white_collar,31501.58033776122
2572,27.0,16.0,white_collar,29020.435132957373
2572,28.0,16.0,white_collar,33381.86561480188
2572,29.0,16.0,white_collar,30100.323751040953
2572,30.0,16.0,blue_collar,28880.26576893216
2572,31.0,16.0,home,
2572,32.0,16.0,white_collar,42243.36483420253
2572,33.0,16.0,white_collar,41476.32607417184
2572,34.0,16.0,blue_collar,39475.594786122856
2572,35.0,16.0,blue_collar,39063.05190525482
2572,36.0,16.0,blue_collar,39381.80197291726
2572,37.0,16.0,blue_collar,38622.698056115354
2572,38.0,16.0,blue_collar,37225.73208632308
2572,39.0,16.0,blue_collar,38243.37804763029
2572,40.0,16.0,white_collar,37349.68978000092
2572,41.0,16.0,white_collar,36209.54879444306
2572,42.0,16.0,white_collar,34265.45250367715
2572,43.0,16.0,white_collar,34374.15667584211
2572,44.0,16.0,white_collar,34830.36371468846
2572,45.0,16.0,white_collar,34256.382011307345
2572,46.0,16.0,blue_collar,36092.03938079172
2572,47.0,16.0,blue_collar,43960.632669801766
2572,48.0,16.0,blue_collar,49721.990057413204
2572,49.0,16.0,blue_collar,48757.20662263805
2574,16.0,10.0,schooling,
2574,17.0,11.0,schooling,
2574,18.0,12.0,blue_collar,8836.029245162605
2574,19.0,12.0,blue_collar,12372.074144953425
2574,20.0,12.0,blue_collar,12580.560171072928
2574,21.0,12.0,white_collar,8199.144457904298
2574,22.0,12.0,white_collar,9239.873872253798
2574,23.0,12.0,white_collar,10813.591535731968
2574,24.0,12.0,blue_collar,
2574,25.0,12.0,blue_collar,29398.366548042708
2574,26.0,12.0,blue_collar,23302.83433583858
2574,27.0,12.0,blue_collar,20404.99345286066
2574,28.0,12.0,home,
2574,29.0,12.0,blue_collar,19243.89318755202
2574,30.0,12.0,blue_collar,18961.648817434103
2574,31.0,12.0,blue_collar,19681.79284511528
2574,32.0,12.0,blue_collar,23041.109065123423
2574,33.0,12.0,blue_collar,22319.90655485907
2574,34.0,12.0,blue_collar,19672.32567487957
2574,35.0,12.0,blue_collar,19680.119386312825
2574,36.0,12.0,blue_collar,20283.50333995587
2574,37.0,12.0,blue_collar,19892.528674997324
2574,38.0,12.0,blue_collar,20625.523131045506
2574,39.0,12.0,blue_collar,20408.37040053461
2574,40.0,12.0,white_collar,12688.47135595938
2574,41.0,12.0,white_collar,13324.014670979901
2574,42.0,12.0,white_collar,20269.333057944412
2574,43.0,12.0,white_collar,20351.24646482299
2574,44.0,12.0,white_collar,22153.044278712794
2574,45.0,12.0,white_collar,21787.976540852487
2574,46.0,12.0,blue_collar,41383.1323540158
2574,47.0,12.0,blue_collar,31693.38219711816
2574,48.0,12.0,blue_collar,19678.20877095742
2574,49.0,12.0,blue_collar,19296.38153865346
2576,16.0,9.0,schooling,
2576,17.0,10.0,schooling,
2576,18.0,11.0,schooling,
2576,19.0,12.0,blue_collar,
2576,20.0,12.0,blue_collar,
2576,21.0,12.0,blue_collar,6712.34965326089
2576,22.0,12.0,white_collar,3978.543735552296
2576,23.0,12.0,white_collar,4979.815122610978
2576,24.0,12.0,home,
2576,25.0,12.0,home,
2576,26.0,12.0,blue_collar,6779.006352243951
2576,27.0,12.0,home,
2576,28.0,12.0,blue_collar,10512.253875479078
2576,29.0,12.0,blue_collar,11059.40101821402
2576,30.0,12.0,blue_collar,11730.573799583572
2576,31.0,12.0,blue_collar,12248.315807348406
2576,32.0,12.0,white_collar,13993.448475180727
2576,33.0,12.0,white_collar,13710.475558593513
2576,34.0,12.0,white_collar,13421.702227281772
2576,35.0,12.0,white_collar,13041.624592234773
2576,36.0,12.0,white_collar,11251.943420833502
2576,37.0,12.0,white_collar,11045.248815532736
2576,38.0,12.0,home,
2576,39.0,12.0,home,
2576,40.0,12.0,blue_collar,5342.318398461956
2576,41.0,12.0,blue_collar,5224.693717387624
2576,42.0,12.0,blue_collar,10213.740650134536
2576,43.0,12.0,blue_collar,10598.573431797146
2576,44.0,12.0,blue_collar,11161.265658215792
2576,45.0,12.0,blue_collar,11338.622281126942
2576,46.0,12.0,home,
2576,47.0,12.0,home,
2576,48.0,12.0,home,
2576,49.0,12.0,home,
2578,16.0,10.0,schooling,
2578,17.0,11.0,schooling,
2578,18.0,12.0,home,
2578,19.0,12.0,blue_collar,14699.204754411698
2578,20.0,12.0,blue_collar,13452.493253980796
2578,21.0,12.0,blue_collar,12635.341559023844
2578,22.0,12.0,blue_collar,13101.732659766156
2578,23.0,12.0,blue_collar,13359.992143253901
2578,24.0,12.0,blue_collar,12137.682856442216
2578,25.0,12.0,blue_collar,9717.07012603984
2578,26.0,12.0,home,
2578,27.0,12.0,blue_collar,12710.63691045741
2578,28.0,12.0,blue_collar,10882.663174859015
2578,29.0,12.0,blue_collar,8805.550597620875
2578,30.0,12.0,blue_collar,12299.79177114046
2578,31.0,12.0,white_collar,10469.392454323654
2578,32.0,12.0,white_collar,10665.732617268059
2578,33.0,12.0,blue_collar,13837.448301246108
2578,34.0,12.0,blue_collar,13586.19324075
2578,35.0,12.0,blue_collar,14912.146635304169
2578,36.0,12.0,blue_collar,14770.425976565417
2578,37.0,12.0,blue_collar,15002.591227778004
2578,38.0,12.0,blue_collar,14708.540552720755
2578,39.0,12.0,blue_collar,14352.649489279474
2578,40.0,12.0,blue_collar,14194.377902204436
2578,41.0,12.0,blue_collar,14689.719850218038
2578,42.0,12.0,blue_collar,12813.849749080026
2578,43.0,12.0,blue_collar,7972.424693146418
2578,44.0,12.0,blue_collar,14268.720177739346
2578,45.0,12.0,blue_collar,15017.173512665988
2578,46.0,12.0,blue_collar,11643.488141840597
2578,47.0,12.0,blue_collar,14078.630545120262
2578,48.0,12.0,blue_collar,16765.619163117743
2578,49.0,12.0,home,
2578,50.0,12.0,blue_collar,14110.909210787011
2579,16.0,10.0,schooling,
2579,17.0,11.0,schooling,
2579,18.0,12.0,blue_collar,8459.873368103325
2579,19.0,12.0,home,
2579,20.0,12.0,home,
2579,21.0,12.0,blue_collar,
2579,22.0,12.0,blue_collar,
2579,23.0,12.0,blue_collar,
2579,24.0,12.0,blue_collar,10073.300902780276
2579,25.0,12.0,blue_collar,9762.808337569904
2579,26.0,12.0,blue_collar,9485.901249841363
2579,27.0,12.0,blue_collar,8706.130539887212
2579,28.0,12.0,blue_collar,
2579,29.0,12.0,blue_collar,13637.367875931966
2579,30.0,12.0,blue_collar,16627.922316859425
2579,31.0,12.0,blue_collar,14685.023690809683
2579,32.0,12.0,blue_collar,15978.577715064788
2579,33.0,12.0,blue_collar,15849.659593690785
2579,34.0,12.0,blue_collar,16175.3656684601
2579,35.0,12.0,blue_collar,17292.715005935042
2579,36.0,12.0,blue_collar,17569.891009211013
2579,37.0,12.0,blue_collar,15630.150155224675
2579,38.0,12.0,blue_collar,18513.046382360484
2579,39.0,12.0,blue_collar,18231.686726317792
2579,40.0,12.0,blue_collar,18066.826684279516
2579,41.0,12.0,blue_collar,18493.655303722764
2579,42.0,12.0,blue_collar,19636.74008864575
2579,43.0,12.0,blue_collar,30189.499413778834
2579,44.0,12.0,blue_collar,43152.33275937653
2579,45.0,12.0,blue_collar,22314.441629147022
2579,46.0,12.0,blue_collar,18130.23444895104
2579,47.0,12.0,blue_collar,18162.465711070065
2579,48.0,12.0,home,
2579,49.0,12.0,home,
2581,16.0,10.0,schooling,
2581,17.0,11.0,schooling,
2581,18.0,12.0,blue_collar,18178.334123991088
2581,19.0,12.0,blue_collar,17207.05593673341
2581,20.0,12.0,blue_collar,16434.668118434267
2581,21.0,12.0,blue_collar,18569.230494918433
2581,22.0,12.0,blue_collar,17245.56630205904
2581,23.0,12.0,blue_collar,16101.472023697983
2581,24.0,12.0,blue_collar,14604.916093330112
2581,25.0,12.0,blue_collar,15695.665988815455
2581,26.0,12.0,blue_collar,17865.506324142912
2581,27.0,12.0,blue_collar,15821.953619582973
2581,28.0,12.0,blue_collar,16863.407258581025
2581,29.0,12.0,blue_collar,13503.866585301492
2581,30.0,12.0,blue_collar,16052.079952084432
2581,31.0,12.0,white_collar,15922.810549552933
2581,32.0,12.0,blue_collar,15978.577715064788
2581,33.0,12.0,blue_collar,16022.784619319194
2581,34.0,12.0,blue_collar,10922.22310375068
2581,35.0,12.0,blue_collar,10782.343496799574
2581,36.0,12.0,blue_collar,10666.394415838653
2581,37.0,12.0,blue_collar,15173.202807759606
2581,38.0,12.0,blue_collar,17284.84596016296
2581,39.0,12.0,blue_collar,17678.768538231645
2581,40.0,12.0,blue_collar,18240.546171628357
2581,41.0,12.0,blue_collar,18745.482567334075
2581,42.0,12.0,blue_collar,18944.841528475346
2581,43.0,12.0,blue_collar,21110.328247030007
2581,44.0,12.0,blue_collar,23911.66666091425
2581,45.0,12.0,blue_collar,24170.33016371896
2581,46.0,12.0,blue_collar,24866.381391020932
2581,47.0,12.0,blue_collar,24604.416741836052
2581,48.0,12.0,blue_collar,22667.377820291313
2581,49.0,12.0,blue_collar,22227.550077967346
2582,16.0,9.0,schooling,
2582,17.0,10.0,schooling,
2582,18.0,11.0,home,
2582,19.0,11.0,home,
2582,20.0,11.0,blue_collar,22536.47354092652
2582,21.0,11.0,blue_collar,25805.16615107116
2582,22.0,11.0,blue_collar,23077.699184698897
2582,23.0,11.0,blue_collar,21374.38726106942
2582,24.0,11.0,blue_collar,22365.894839175686
2582,25.0,11.0,home,
2582,26.0,11.0,blue_collar,22279.41831892899
2582,27.0,11.0,home,
2582,28.0,11.0,blue_collar,33362.18707753658
2582,29.0,11.0,blue_collar,24206.555395159896
2582,30.0,11.0,home,
2582,31.0,11.0,blue_collar,17501.561051319553
2582,32.0,11.0,white_collar,18058.3225977405
2582,33.0,11.0,white_collar,15363.402473034794
2582,34.0,11.0,white_collar,15084.43972399668
2582,35.0,11.0,blue_collar,17335.42586561964
2582,36.0,11.0,blue_collar,16691.595351560074
2582,37.0,11.0,blue_collar,21637.48719826283
2582,38.0,11.0,blue_collar,26802.84075203991
2582,39.0,11.0,blue_collar,23429.22471795622
2582,40.0,11.0,blue_collar,23017.7566367776
2582,41.0,11.0,blue_collar,32317.03623150499
2582,42.0,11.0,blue_collar,23521.37897866723
2582,43.0,11.0,blue_collar,16473.77524215248
2582,44.0,11.0,blue_collar,33568.65761820416
